ab-10268796,6 Bed Blue Mountain Rental with Hot Tub Sleeps 16,Apartment,Entire home/apt,12/30/15,3-10-19,Canada,44.51471,-80.30874,Ontario,The Blue Mountains,,,,CAD,759.55,998.34,122288,160732,0.492,41,161,166,7,6,2,14,2/27/19,100,FALSE,FALSE,Super Strict 30 days,1137,1500,,,,,568,15914,3978,After 4PM,11AM,2,11,32,TRUE,4.7,10268796,19443535,https://www.airbnb.com/rooms/10268796,https://a0.muscache.com/im/pictures/5a27b4cd-ba65-407d-868b-32bb47c913d6.jpg?aki_policy=x_large,7603200,,https://www.homeaway.com/vacation-rental/p7603200,https://odis.homeaway.com/odis/listing/ead1224a-21b4-4ce5-bbb6-fab48e38db68.c10.jpg
ab-10280070,Blue Mountain/Monthly or Seasonal,Cabin,Entire home/apt,5/24/17,5-24-19,Canada,44.50417,-80.30807,Ontario,The Blue Mountains,,,,CAD,241,324,241,324,0.033,1,1,29,0,3,1.5,9,7/9/16,100,FALSE,,Moderate - Free cancellation for 48 hours,744,1000,,,,,241,6750,1688,After 3PM,11AM,30,0,1,TRUE,,10280070,47827112,https://www.airbnb.com/rooms/10280070,https://a0.muscache.com/im/pictures/441fe32b-70bd-4903-ad63-ff735a1bf442.jpg?aki_policy=x_large,,,,
ab-13406910,2 Bedroom Condo Snowbridge 187228,Condominium,Entire home/apt,6/7/16,5-24-19,Canada,44.50666,-80.30078,Ontario,The Blue Mountains,,,,CAD,380.06,499.89,41807,54987,0.32,48,110,234,21,3,2,7,5/10/19,100,FALSE,FALSE,Strict - Free cancellation for 48 hours,,,65,85,,,356,8153,2038,4PM - 8PM,11AM,1,2,26,TRUE,5,13406910,36440104,https://www.airbnb.com/rooms/13406910,https://a0.muscache.com/im/pictures/76df000f-a984-44cf-8d9e-2b698094dbcc.jpg?aki_policy=x_large,1496061vb,,https://www.homeaway.com/vacation-rental/p1496061vb,https://odis.homeaway.com/odis/listing/e34de95d-860d-416b-b155-bda2a781cc51.c10.jpg
ab-10298047,"Blue Haven Chalet, Blue Mountain",Entire chalet,Entire home/apt,1/1/16,1-6-18,Canada,44.51064346,-80.32769489,Ontario,The Blue Mountains,,,,CAD,,,0,0,,0,,,,2,2,4,1/3/18,100,TRUE,,moderate,205,250,41,50,,,160,2844,711,Anytime after 4PM,11AM,1,24,18,TRUE,4.9,10298047,20747838,https://www.airbnb.com/rooms/10298047,https://a0.muscache.com/im/pictures/5ec36fd7-71a7-4398-a00d-cc35ed40662c.jpg?aki_policy=x_large,,,,
ab-13407191,3 Bedroom Condo - 153321,Condominium,Entire home/apt,12/19/16,5-23-19,Canada,44.50812,-80.29917,Ontario,The Blue Mountains,,,,CAD,495.15,650.95,46544,61189,0.288,46,94,232,9,3,2,8,5/23/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,64,85,,,453,10899,2725,4PM - 9PM,11AM,1,0,44,TRUE,,13407191,36440104,https://www.airbnb.com/rooms/13407191,https://a0.muscache.com/im/pictures/05077a54-67a3-4a01-b303-50b94636a4f0.jpg?aki_policy=x_large,,,,
ab-13407192,2 Bedroom condo Snowbridge 187232,Condominium,Entire home/apt,6/7/16,5-21-19,Canada,44.50806,-80.30026,Ontario,The Blue Mountains,,,,CAD,305.14,403.64,57672,76289,0.525,45,189,171,5,2,2,4,5/13/19,100,FALSE,FALSE,Strict - Free cancellation for 48 hours,,,56,75,,,342,8009,2002,4PM - 9PM,11AM,1,0,39,TRUE,,13407192,36440104,https://www.airbnb.com/rooms/13407192,https://a0.muscache.com/im/pictures/1b672652-fdf9-4f65-b205-0de3c5556480.jpg?aki_policy=x_large,1496106vb,,https://www.homeaway.com/vacation-rental/p1496106vb,https://odis.homeaway.com/odis/listing/0fdfdef8-0241-40a3-adde-8cdc47a06bc8.c10.jpg
ab-13407857,Two Bedroom Condo - 131229,Condominium,Entire home/apt,12/19/16,5-23-19,Canada,44.50838,-80.29987,Ontario,The Blue Mountains,,,,CAD,371.83,489.93,53544,70550,0.408,48,144,209,12,2,2,5,5/23/19,100,FALSE,,Strict - Free cancellation for 48 hours,,,64,85,,,374,8673,2168,4PM - 8PM,11AM,1,0,51,TRUE,,13407857,36440104,https://www.airbnb.com/rooms/13407857,https://a0.muscache.com/im/pictures/e9562a02-1802-4498-8fe4-09127ac9ccec.jpg?aki_policy=x_large,,,,
ab-13407884,2 Bedroom condo Rivergrass 177234,Condominium,Entire home/apt,6/7/16,5-23-19,Canada,44.50484,-80.30767,Ontario,The Blue Mountains,,,,CAD,363.17,474.77,41765,54598,0.351,39,115,213,7,2,2,6,5/23/19,100,FALSE,FALSE,Strict - Free cancellation for 48 hours,,,63,85,,,349,8007,2002,4PM - 8PM,11AM,1,2,95,TRUE,,13407884,36440104,https://www.airbnb.com/rooms/13407884,https://a0.muscache.com/im/pictures/4a4d6a6a-66c1-4c04-96c5-333cd8af5e4d.jpg?aki_policy=x_large,1499652vb,,https://www.homeaway.com/vacation-rental/p1499652vb,https://odis.homeaway.com/odis/listing/ca367068-7e29-4fff-8ca6-d382f3dff0b1.c10.jpg
ab-5334477,Blue mountain Village ,Apartment,Entire home/apt,2/10/15,5-20-19,Canada,44.50452,-80.31421,Ontario,The Blue Mountains,,,,CAD,250.4,331.81,6510,8627,0.107,13,26,217,0,0,1,4,1/8/19,80,FALSE,,Strict - Free cancellation for 48 hours,745,1000,34,45,,,239,5759,1440,,,2,7,5,TRUE,4.5,5334477,27645090,https://www.airbnb.com/rooms/5334477,https://a0.muscache.com/im/pictures/66645915/5c36ac7f_original.jpg?aki_policy=x_large,,,,
ab-14756042,Blue Mountain (1 Bdrm) / North Creek Resort,Resort,Private room,8/26/16,5-24-19,Canada,44.5131,-80.3253,Ontario,The Blue Mountains,,,,CAD,161.4,212.32,21951,28876,0.429,54,136,181,18,1,1,4,5/9/19,97,FALSE,,Strict - Free cancellation for 48 hours,373,500,49,65,,,187,3867,967,After 3PM,11AM,2,56,16,TRUE,4.7,14756042,47289836,https://www.airbnb.com/rooms/14756042,https://a0.muscache.com/im/pictures/6c56b955-cd1f-4c94-b0ee-cd74cb7b0a7a.jpg?aki_policy=x_large,,,,
ab-8630084,The Church in Duncan Ontario,Chalet,Entire home/apt,9/28/15,5-21-19,Canada,44.42069,-80.47529,Ontario,The Blue Mountains,,,,CAD,210.06,277.56,3571,4719,0.117,8,17,128,7,3,1,7,10/22/17,100,FALSE,,Moderate - Free cancellation for 48 hours,186,250,71,95,15,20,201,2385,633,After 3PM,1AM,2,26,21,TRUE,4.5,8630084,39851744,https://www.airbnb.com/rooms/8630084,https://a0.muscache.com/im/pictures/f5e708a4-7445-4b3c-a810-7cfd319bea9e.jpg?aki_policy=x_large,,,,
ab-16170650,Cozy Luxurious Blue Mountain Retreat,Loft,Entire home/apt,11/27/16,5-23-19,Canada,44.51305,-80.32504,Ontario,The Blue Mountains,,,,CAD,173.8,227.67,33892,44396,0.543,95,195,164,6,2,2,4,5/19/19,100,FALSE,FALSE,Strict - Free cancellation for 48 hours,375,500,74,99,56,75,224,4181,1045,After 4PM,11AM,1,120,49,TRUE,4.8,16170650,57125206,https://www.airbnb.com/rooms/16170650,https://a0.muscache.com/im/pictures/4980e76c-627a-456e-9a69-f650b7624625.jpg?aki_policy=x_large,4821005,,https://www.homeaway.com/vacation-rental/p4821005,https://odis.homeaway.com/odis/listing/840e9acc-e6ba-45f6-8cba-fcabe44589c7.c10.jpg
ab-12674285,Blue Mountain's MOST luxurious,House,Entire home/apt,4/24/16,5-22-19,Canada,44.5293,-80.35618,Ontario,The Blue Mountains,,,,CAD,,,0,0,,1,,,,6,4,12,4/8/19,100,FALSE,,Strict - Free cancellation for 48 hours,745,1000,111,149,,,856,20846,5212,4PM - 7PM,11AM,30,1,30,TRUE,5,12674285,39217642,https://www.airbnb.com/rooms/12674285,https://a0.muscache.com/im/pictures/f6728dc5-de1a-4488-b134-327c7580375c.jpg?aki_policy=x_large,,,,
ab-16176062,"Blue Mountain, Rivergrass Condo - Year Round!",Chalet,Entire home/apt,11/27/16,5-22-19,Canada,44.50647,-80.3092,Ontario,The Blue Mountains,,,,CAD,274.84,361.02,28859,37907,0.316,41,105,227,3,2,2,6,5/18/19,83,FALSE,FALSE,Strict - Free cancellation for 48 hours,,,56,75,,,281,6297,1574,4PM - 12AM (midnight),,3,50,26,TRUE,4.8,16176062,105608117,https://www.airbnb.com/rooms/16176062,https://a0.muscache.com/im/pictures/0e1ba5eb-fbb3-49de-a7b8-ef2b1cf4cefd.jpg?aki_policy=x_large,925305vb,,https://www.homeaway.com/vacation-rental/p925305vb,https://odis.homeaway.com/odis/listing/96ef3c15-9e31-447a-b3c7-5f23c7bbf2ef.c10.jpg
ab-10356456,Ski Chalet Located at the Top of Blue Mountain,Chalet,Entire home/apt,1/3/16,5-24-19,Canada,44.50439,-80.3325,Ontario,The Blue Mountains,,,,CAD,450.61,591.05,31543,41373,0.359,23,70,125,50,5,3,12,5/9/19,86,FALSE,,Strict - Free cancellation for 48 hours,375,500,45,60,,,419,10481,2620,5PM - 11PM,12PM (noon),2,49,8,TRUE,4.7,10356456,53301995,https://www.airbnb.com/rooms/10356456,https://a0.muscache.com/im/pictures/4829c64a-7e28-48d3-b0de-1183fb7a147a.jpg?aki_policy=x_large,,,,
ab-8647948,Blue Mountain Chalet 7 bedrooms (hot tub and wifi),Cabin,Entire home/apt,9/29/15,4-14-18,Canada,44.51422505,-80.31320791,Ontario,The Blue Mountains,,,,CAD,665.86,814.14,18644,22796,0.322,5,28,59,5,7,2,16,2/6/18,80,FALSE,,strict,599,750,120,150,,,579,12857,3214,4PM - 9PM,11AM,1,4,29,TRUE,4.5,8647948,30018833,https://www.airbnb.com/rooms/8647948,https://a0.muscache.com/im/pictures/bc4c94f4-0cff-41b1-94a9-20da22a6cef8.jpg?aki_policy=x_large,,,,
ab-12686317,"3 Bedroom Great Location to Village, Golf & Spa",Townhouse,Entire home/apt,4/25/16,5-23-19,Canada,44.50632,-80.30736,Ontario,The Blue Mountains,,,,CAD,278.07,364.11,46716,61170,0.463,65,168,195,2,3,2,8,5/15/19,100,TRUE,,Moderate - Free cancellation for 48 hours,747,1000,99,133,,,305,5749,1437,After 4PM,11AM,2,142,40,TRUE,4.9,12686317,7858342,https://www.airbnb.com/rooms/12686317,https://a0.muscache.com/im/pictures/9fe26c02-43e0-48f9-9000-f413426139b3.jpg?aki_policy=x_large,,,,
ab-12701302,Unique 6 Bedroom Chalet Located in Blue Mountain,Chalet,Entire home/apt,4/25/16,5-25-19,Canada,44.50185,-80.33273,Ontario,The Blue Mountains,,,,CAD,506.97,667.15,97845,128760,0.535,85,193,168,4,6,2,14,5/16/19,100,TRUE,FALSE,Strict - Free cancellation for 48 hours,379,500,,,,,386,10800,2700,After 4PM,11AM,2,117,36,TRUE,4.8,12701302,68142315,https://www.airbnb.com/rooms/12701302,https://a0.muscache.com/im/pictures/79d2d1ac-4608-4d38-8d6a-91f3510c0c67.jpg?aki_policy=x_large,507141vb,,https://www.homeaway.com/vacation-rental/p507141vb,https://odis.homeaway.com/odis/listing/7dc6de4b-14bc-4d20-8d99-37e9b416b32b.c10.jpg
ab-8667457,Rustic Farmhouse Suite,House,Private room,10/1/15,5-23-19,Canada,44.46597,-80.444,Ontario,The Blue Mountains,,,,CAD,64.71,85,18573,24395,0.935,85,287,20,58,1,1,2,5/14/19,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,15,20,65,1142,304,After 3PM,11AM,1,130,26,TRUE,4.9,8667457,45484375,https://www.airbnb.com/rooms/8667457,https://a0.muscache.com/im/pictures/1e268fd8-785a-4361-8e4a-f1972d153efc.jpg?aki_policy=x_large,,,,
ab-10576563,Georgian Bayside Chalet.,Chalet,Private room,1/13/16,9-21-16,Canada,44.53581242,-80.3558379,Ontario,The Blue Mountains,,,,CAD,,,0,0,,0,,,,1,2,2,8/16/16,84,FALSE,,Moderate,156,200,12,15,8,10,74,704,469,Anytime after 3PM,11AM,1,19,11,TRUE,4.2,10576563,54561976,https://www.airbnb.com/rooms/10576563,https://a2.muscache.com/im/pictures/c2e93511-5589-4dc0-baf8-6be33fc1c014.jpg,,,,
ab-11468812,1 Bedroom Condo 9305,Condominium,Entire home/apt,2/22/16,11-5-17,Canada,44.51194839,-80.32357294,Ontario,The Blue Mountains,,,,CAD,,,0,0,,0,,,,1,1,4,11/4/17,100,FALSE,,strict,,,40,50,,,253,5975,1494,4PM - 9PM,11AM,1,2,9,TRUE,5,11468812,36440104,https://www.airbnb.com/rooms/11468812,https://a0.muscache.com/im/pictures/43557308-ce4b-4017-87a0-5621f45b4fa4.jpg?aki_policy=x_large,,,,
ab-10674491,3 bedroom Snowbridge 7334,Apartment,Entire home/apt,1/17/16,12-23-16,Canada,44.50850128,-80.30063073,Ontario,The Blue Mountains,,,,CAD,,,0,0,,0,,,,3,3,8,11/18/16,100,FALSE,,Strict,,,,,,,316,8854,2213,4PM - 9PM,11AM,1,4,16,TRUE,5,10674491,36440104,https://www.airbnb.com/rooms/10674491,https://a2.muscache.com/im/pictures/a7eb7637-0f3e-41af-9275-fff12822f8fd.jpg,,,,
ab-10679748,"King Bed or Twin Beds, Private Bath, Thornbury",House,Private room,1/17/16,1-29-19,Canada,44.53656842,-80.44981386,Ontario,The Blue Mountains,,,,CAD,,,0,0,,0,,,,1,1,2,4/17/18,100,FALSE,,Flexible - Free cancellation for 48 hours,,,,,,,72,2005,501,Flexible,11AM,1,54,10,TRUE,5,10679748,13815370,https://www.airbnb.com/rooms/10679748,https://a0.muscache.com/im/pictures/62414459-6ca5-4395-809e-1ebf216f8667.jpg?aki_policy=x_large,,,,
