ab-10161927,PANORAMIC VIEW OF BANFF NATIONAL PARK,Apartment,Entire home/apt,12/24/15,5-24-19,Canada,51.09146,-115.35786,Alberta,Canmore,,,,CAD,153.61,202.24,48694,64111,0.885,81,317,41,7,1,1.5,4,5/24/19,100,FALSE,,Strict - Free cancellation for 48 hours,373,500,52,69,,,163,3173,970,4PM - 12AM (midnight),10AM,3,153,32,TRUE,4.9,10161927,52161414,https://www.airbnb.com/rooms/10161927,https://a0.muscache.com/im/pictures/20fbfc5a-ff40-47d9-b94d-9aa0fd44925c.jpg?aki_policy=x_large,,,,
ab-3893015,"4 For CANMORE-BANFF, ALBERTA, CAN",Apartment,Entire home/apt,8/16/14,5-22-19,Canada,51.07114,-115.36111,Alberta,Canmore,,,,USD,327,327,2289,2289,0.08,3,7,81,4,1,1,4,3/13/19,91,FALSE,,Strict - Free cancellation for 48 hours,1000,1000,,,,,275,7700,1925,After 4PM,12PM (noon),2,0,12,TRUE,,3893015,85132,https://www.airbnb.com/rooms/3893015,https://a0.muscache.com/im/pictures/48984553/b38cfa65_original.jpg?aki_policy=x_large,,,,
ab-16165563,"Spacious 2 BRM HSE, FREE Parking+WiFi + Banff Pass",Townhouse,Entire home/apt,11/27/16,5-21-19,Canada,51.03332,-114.19172,Alberta,Calgary,,,,CAD,162.82,210.89,16119,20879,0.398,28,99,150,24,2,2.5,8,5/13/19,100,TRUE,,Moderate - Free cancellation for 48 hours,261,350,117,157,,,201,2235,559,3PM - 10PM,11AM,1,67,31,TRUE,4.8,16165563,78516578,https://www.airbnb.com/rooms/16165563,https://a0.muscache.com/im/pictures/a64cdbfb-fc69-4796-82e4-1be9b6a53a0a.jpg?aki_policy=x_large,,,,
ab-14755790,Canmore-Banff 2BR #2 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,8/26/16,5-12-19,Canada,51.06766,-115.35806,Alberta,Canmore,,,,USD,125.05,125.05,7753,7753,0.816,10,62,14,46,2,2,6,4/2/19,98,TRUE,,Strict - Free cancellation for 48 hours,,,99,99,,,206,2996,749,After 4PM,12PM (noon),1,5,13,TRUE,5,14755790,12613718,https://www.airbnb.com/rooms/14755790,https://a0.muscache.com/im/pictures/a0a606bc-4452-4b6b-83ef-178d73bf54ca.jpg?aki_policy=x_large,,,,
ab-14755953,Canmore-Banff Studio #4 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,8/26/16,5-14-19,Canada,51.06742,-115.35737,Alberta,Canmore,,,,USD,87.55,87.55,6566,6566,0.806,8,75,18,29,0,1,2,3/31/19,98,TRUE,,Strict - Free cancellation for 48 hours,,,99,99,,,176,2156,539,After 4PM,12PM (noon),1,31,10,TRUE,5,14755953,12613718,https://www.airbnb.com/rooms/14755953,https://a0.muscache.com/im/pictures/da4e8a2c-9b20-4873-9125-4156505fe1b2.jpg?aki_policy=x_large,,,,
ab-14756281,Canmore-Banff Studio #5 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,8/26/16,5-22-19,Canada,51.06932,-115.35683,Alberta,Canmore,,,,USD,106.17,106.17,8281,8281,0.839,10,78,15,29,0,1,2,5/16/19,98,TRUE,,Strict - Free cancellation for 48 hours,,,49,49,,,176,3556,889,After 4PM,12PM (noon),1,24,10,TRUE,5,14756281,12613718,https://www.airbnb.com/rooms/14756281,https://a0.muscache.com/im/pictures/4c4d2fa4-dc54-4095-9c82-43bdfd75df04.jpg?aki_policy=x_large,,,,
ab-11418797,One Bd Fabulous Mountainous Retreat -Banff Nat. Pk,Condominium,Entire home/apt,2/20/16,5-19-19,Canada,51.06974,-115.35834,Alberta,Canmore,,,,USD,299.71,299.71,29072,29072,0.411,42,97,139,10,1,1,4,5/2/19,96,FALSE,,Strict - Free cancellation for 48 hours,,,96,96,,,306,5880,1470,After 4PM,12PM (noon),1,0,11,TRUE,,11418797,5634859,https://www.airbnb.com/rooms/11418797,https://a0.muscache.com/im/pictures/21f0beea-4a4f-475c-8abf-865a9fa0dd6f.jpg?aki_policy=x_large,,,,
ab-16177128,Banff Downtown 2 Bedroom Condo,Condominium,Entire home/apt,11/27/16,10-24-17,,51.18274443,-115.5634977,Alberta,,,,,CAD,,,0,0,,0,,,,2,2,6,10/21/17,97,FALSE,,strict,,,,,19,23,245,6868,1717,4PM - 2AM (next day),11AM,2,1,13,TRUE,5,16177128,65790915,https://www.airbnb.com/rooms/16177128,https://a0.muscache.com/im/pictures/0b35cf57-c2a1-45bc-ae8e-dd9115debd00.jpg?aki_policy=x_large,,,,
ab-18633555,"2 Bedroom Condo, sleeps 6 in Banff Mountain Resort",Timeshare,Private room,5/7/17,6-6-17,,51.18599968,-115.5562795,Alberta,,,,,CAD,,,0,0,,0,,,,2,2,6,5/15/17,100,TRUE,,strict,,,,,,,192,5369,1342,Anytime after 5PM,10AM,7,0,6,TRUE,,18633555,109846342,https://www.airbnb.com/rooms/18633555,https://a0.muscache.com/im/pictures/e5c77b8c-ad98-444a-b301-5174c26370ea.jpg?aki_policy=x_large,,,,
ab-257628,U of C/Banff Trail area - Private suite,Apartment,Entire home/apt,10/30/11,5-24-19,Canada,51.08156,-114.11866,Alberta,Calgary,,,,CAD,53.94,71.79,5555,7394,0.831,16,103,21,122,1,1,2,5/10/19,50,TRUE,,Moderate - Free cancellation for 48 hours,,,19,25,19,25,70,682,227,3PM - 10PM,12PM (noon),2,24,7,TRUE,4.8,257628,1355829,https://www.airbnb.com/rooms/257628,https://a0.muscache.com/im/pictures/2521584/ccbb85ce_original.jpg?aki_policy=x_large,,,,
ab-2012421,Canada-Canmore-Banff Resort Studio Condo #1,Condominium,Entire home/apt,12/1/13,5-20-19,Canada,51.06956,-115.3579,Alberta,Canmore,,,,USD,134.7,134.7,15625,15625,0.38,27,116,189,30,0,1,2,5/10/19,92,TRUE,,Strict - Free cancellation for 48 hours,,,,,,,154,4312,748,After 4PM,12PM (noon),3,28,28,TRUE,4.8,2012421,602654,https://www.airbnb.com/rooms/2012421,https://a0.muscache.com/im/pictures/27640621/1cc12c00_original.jpg?aki_policy=x_large,,,,
ab-17855574,1 Bedroom Wilderness Banff Condo,Condominium,Entire home/apt,3/21/17,10-24-17,,51.19934545,-115.5364461,Alberta,,,,,CAD,,,0,0,,0,,,,1,1,4,10/18/17,97,FALSE,,strict,,,,,24,29,323,9064,2266,4PM - 2AM (next day),11AM,3,0,16,TRUE,,17855574,65790915,https://www.airbnb.com/rooms/17855574,https://a0.muscache.com/im/pictures/158f106a-d5aa-4679-99cb-ec4e5a397131.jpg?aki_policy=x_large,,,,
ab-17856070,2 Bedroom Wilderness Banff Condo,Condominium,Entire home/apt,3/21/17,10-24-17,,51.19918269,-115.5363188,Alberta,,,,,CAD,,,0,0,,0,,,,2,2,6,10/18/17,97,FALSE,,strict,,,,,24,29,330,9225,2306,4PM - 2AM (next day),11AM,3,1,18,TRUE,5,17856070,65790915,https://www.airbnb.com/rooms/17856070,https://a0.muscache.com/im/pictures/d11731bf-f36b-440e-91e9-09e26c79d9cc.jpg?aki_policy=x_large,,,,
ab-2023017,Canada-Canmore-Banff Resort Studio Condo #2,Condominium,Entire home/apt,12/2/13,5-20-19,Canada,51.06921,-115.35999,Alberta,Canmore,,,,USD,135.41,135.41,10697,10697,0.429,10,79,105,58,0,1,2,3/18/19,92,TRUE,,Strict - Free cancellation for 48 hours,,,,,,,154,4312,748,After 4PM,12PM (noon),3,17,28,TRUE,4.9,2023017,602654,https://www.airbnb.com/rooms/2023017,https://a0.muscache.com/im/pictures/27758887/91138946_original.jpg?aki_policy=x_large,,,,
ab-2039081,Canada-Canmore-Banff Resort 1 Bd Condo #2,Condominium,Entire home/apt,12/6/13,5-20-19,Canada,51.07016,-115.35895,Alberta,Canmore,,,,USD,149.76,149.76,17223,17223,0.489,14,115,120,8,1,1,4,4/4/19,92,TRUE,,Strict - Free cancellation for 48 hours,,,,,,,172,4816,861,After 4PM,12PM (noon),3,6,28,TRUE,4.6,2039081,602654,https://www.airbnb.com/rooms/2039081,https://a0.muscache.com/im/pictures/27939146/58a562cf_original.jpg?aki_policy=x_large,,,,
ab-2044350,Canada-Canmore-Banff Resort 1 Bdrm Hotel,Condominium,Entire home/apt,12/7/13,5-20-19,Canada,51.06958,-115.35908,Alberta,Canmore,,,,USD,147.42,147.42,14742,14742,0.402,20,100,149,25,1,1,4,5/10/19,92,TRUE,FALSE,Strict - Free cancellation for 48 hours,,,,,,,147,4116,804,After 4PM,12PM (noon),3,5,28,TRUE,4,2044350,602654,https://www.airbnb.com/rooms/2044350,https://a0.muscache.com/im/pictures/27998892/0c9a08ad_original.jpg?aki_policy=x_large,4738624,,https://www.homeaway.com/vacation-rental/p4738624,https://odis.homeaway.com/odis/listing/f5522316-0e78-4aaf-b6cb-f7d54abf93ed.c10.jpg
ab-17866326,"WorldMark Canmore - Banff 1 bedroom, sleeps 4",Serviced apartment,Entire home/apt,3/21/17,5-21-19,Canada,51.06972,-115.35968,Alberta,Canmore,,,,CAD,179.18,232.19,18276,23684,1,28,102,0,51,1,1,4,4/2/19,100,FALSE,,Strict - Free cancellation for 48 hours,150,200,101,135,,,210,5024,1256,After 4PM,12PM (noon),2,15,10,TRUE,5,17866326,122138209,https://www.airbnb.com/rooms/17866326,https://a0.muscache.com/im/pictures/deac64e5-e6af-4b9a-9298-3066f0c494d2.jpg?aki_policy=x_large,,,,
ab-8683619,Two-Bedroom Close to Banff - Sleeps 6 WorldMark,Serviced apartment,Entire home/apt,12/19/16,5-21-19,Canada,51.07003,-115.35761,Alberta,Canmore,,,,USD,134.24,134.24,11276,11276,0.467,13,84,96,2,2,2,6,4/23/19,91,FALSE,,Strict - Free cancellation for 48 hours,,,,,,,119,3332,833,After 4PM,12PM (noon),1,7,6,TRUE,4.7,8683619,10595328,https://www.airbnb.com/rooms/8683619,https://a0.muscache.com/im/pictures/110174311/0f8034fc_original.jpg?aki_policy=x_large,,,,
ab-11491768,Great Mountain Getaway near Banff,Resort,Entire home/apt,2/23/16,5-23-19,,51.04042,-115.26151,Alberta,,,,,CAD,244.5,319.5,61615,80514,0.698,85,252,109,4,3,2,8,5/20/19,100,TRUE,,Moderate - Free cancellation for 48 hours,,,119,160,,,342,6229,1557,After 4PM,12PM (noon),2,80,22,TRUE,4.7,11491768,60505361,https://www.airbnb.com/rooms/11491768,https://a0.muscache.com/im/pictures/0860fd45-ab14-482b-9a52-2a05a403b539.jpg?aki_policy=x_large,,,,
ab-2088868,Canada-Canmore-Banff Resort 1 Bd Condo #3,Condominium,Entire home/apt,12/18/13,5-20-19,Canada,51.06909,-115.35892,Alberta,Canmore,,,,USD,151.87,151.87,14579,14579,0.768,8,96,29,28,1,1,4,3/18/19,92,TRUE,,Strict - Free cancellation for 48 hours,,,,,,,157,4396,861,After 4PM,12PM (noon),3,4,28,TRUE,4.8,2088868,602654,https://www.airbnb.com/rooms/2088868,https://a0.muscache.com/im/pictures/28506154/604cdfdf_original.jpg?aki_policy=x_large,,,,
ab-2094092,Canada-Canmore-Banff Resort 1 Bd Condo #4,Condominium,Entire home/apt,12/19/13,5-20-19,Canada,51.06941,-115.36034,Alberta,Canmore,,,,USD,151.16,151.16,13604,13604,0.928,9,90,7,25,1,1,4,2/18/19,92,TRUE,,Strict - Free cancellation for 48 hours,,,,,,,172,4816,861,After 4PM,12PM (noon),3,2,28,TRUE,4.5,2094092,602654,https://www.airbnb.com/rooms/2094092,https://a0.muscache.com/im/pictures/28568135/2d02215f_original.jpg?aki_policy=x_large,,,,
ab-2109231,Canada-Canmore-Banff Resort 1 Bd Condo #5,Condominium,Entire home/apt,12/23/13,5-24-19,Canada,51.06998,-115.35876,Alberta,Canmore,,,,USD,151.01,151.01,13138,13138,0.926,8,87,7,28,1,1,4,3/18/19,92,TRUE,,Strict - Free cancellation for 48 hours,,,,,,,172,4816,861,After 4PM,12PM (noon),3,4,28,TRUE,4.5,2109231,602654,https://www.airbnb.com/rooms/2109231,https://a0.muscache.com/im/pictures/28752471/ae679771_original.jpg?aki_policy=x_large,,,,
ab-18655899,"WorldMark Banff: 1-BR, Sleeps 4, Full Kitchen.",Serviced apartment,Entire home/apt,5/8/17,3-25-19,Canada,51.06957,-115.3606,Alberta,Canmore,,,,CAD,175.6,232,4390,5800,1,2,25,0,37,1,1,4,3/11/19,100,FALSE,,Strict - Free cancellation for 48 hours,,,,,,,133,3722,931,4PM - 12AM (midnight),10AM,7,2,17,TRUE,4.5,18655899,27042710,https://www.airbnb.com/rooms/18655899,https://a0.muscache.com/im/pictures/f6b7dd9b-062b-4187-ad3e-1eca0b1a520e.jpg?aki_policy=x_large,,,,
ab-16986966,"Main Floor - West Calgary, on the way to Banff",House,Entire home/apt,1/27/17,5-21-19,Canada,51.08575,-114.19775,Alberta,Calgary,,,,CAD,92.07,118.61,8378,10794,0.784,33,91,25,37,2,1,4,4/27/19,100,FALSE,,Moderate - Free cancellation for 48 hours,265,350,45,60,8,10,102,1589,397,3PM - 9PM,11AM,1,60,26,TRUE,4.4,16986966,113733191,https://www.airbnb.com/rooms/16986966,https://a0.muscache.com/im/pictures/2a956803-bde7-4b87-8e83-cfa0cb82b92e.jpg?aki_policy=x_large,,,,
ab-10906875,"Banff Resort 2bedroom 2bath Feb 10-14, 2019",Serviced apartment,Entire home/apt,1/27/16,5-22-19,,51.2005,-115.53494,Alberta,,,,,CAD,271.67,361.13,815,1083,0.429,2,3,4,21,2,2,6,2/7/19,100,FALSE,,Strict - Free cancellation for 48 hours,,,34,45,,,228,5414,1354,Flexible,11AM,2,0,7,TRUE,,10906875,13798379,https://www.airbnb.com/rooms/10906875,https://a0.muscache.com/im/pictures/4f0deed4-8416-42c9-a706-dd45dac48299.jpg?aki_policy=x_large,,,,
ab-11511024,WorldMark Canmore-Banff - Studio,Condominium,Entire home/apt,2/24/16,11-13-16,Canada,51.06839874,-115.3580604,Alberta,Canmore,,,,USD,,,0,0,,0,,,,0,1,2,8/6/16,100,TRUE,,Strict,,,,,,,92,2567,642,Anytime after 4PM,12PM (noon),1,1,7,TRUE,5,11511024,55037716,https://www.airbnb.com/rooms/11511024,https://a2.muscache.com/im/pictures/1254e67a-8acf-452e-b6b0-8f1ec9cd8320.jpg,,,,
ab-14084642,Studio condo WM Canmore-Banff Resort#2,Apartment,Entire home/apt,7/18/16,5-24-19,Canada,51.06748,-115.3583,Alberta,Canmore,,,,USD,224.4,224.4,8527,8527,0.311,11,38,84,0,0,1,1,8/22/18,64,FALSE,,Strict - Free cancellation for 48 hours,,,50,50,,,245,5460,1365,After 4PM,12PM (noon),1,9,11,TRUE,4.2,14084642,19139775,https://www.airbnb.com/rooms/14084642,https://a0.muscache.com/im/pictures/d6b694d8-2be1-4838-9381-d1b73bff2187.jpg?aki_policy=x_large,,,,
ab-5433975,Beautiful Resort Condo Close to Banff! Sleeps 4,Place,Entire home/apt,2/21/15,5-22-19,Canada,51.07055,-115.36033,Alberta,Canmore,,,,USD,100,100,300,300,0.086,2,3,32,25,1,1,4,6/29/18,91,FALSE,,Strict - Free cancellation for 48 hours,,,,,,,99,2772,693,After 4PM,12PM (noon),1,39,11,TRUE,4.6,5433975,10595328,https://www.airbnb.com/rooms/5433975,https://a0.muscache.com/im/pictures/28d00063-82d1-443a-83db-a9e9cf6980f4.jpg?aki_policy=x_large,,,,
ab-5434544,Close to Banff *Beautiful Resort* Free WiFi!,Villa,Entire home/apt,2/21/15,5-21-19,Canada,51.06976,-115.36021,Alberta,Canmore,,,,USD,123.97,123.97,3843,3843,1,2,31,0,30,1,1,4,6/29/18,91,FALSE,,Strict - Free cancellation for 48 hours,,,,,,,99,2772,693,After 4PM,12PM (noon),1,21,16,TRUE,4.7,5434544,10595328,https://www.airbnb.com/rooms/5434544,https://a0.muscache.com/im/pictures/1ed69ad5-9fb0-414c-8092-3bf8075c1210.jpg?aki_policy=x_large,,,,
ab-11013960,Stylish  2Bdrm /2BA chalet  near Banff,Chalet,Entire home/apt,2/1/16,9-5-18,Canada,51.08834785,-115.3412222,Alberta,Canmore,,,,CAD,240.68,310.54,30084,38817,0.919,48,125,11,48,2,2,6,8/22/18,100,TRUE,,Moderate - Free cancellation for 48 hours,229,299,77,100,15,20,182,2960,740,After 4PM,11AM,1,167,40,TRUE,5,11013960,57060405,https://www.airbnb.com/rooms/11013960,https://a0.muscache.com/im/pictures/e4185768-d1cd-441c-a2f6-b2b664a88eab.jpg?aki_policy=x_large,,,,
ab-11063237,WM Banff & glaciers waiting 4 U,Condominium,Entire home/apt,1/23/17,1-28-17,Canada,51.06858426,-115.3597409,Alberta,Canmore,,,,USD,,,0,0,,0,,,,1,1,4,1/21/17,94,TRUE,,Strict,309,309,41,41,41,41,255,5999,1500,Anytime after 4PM,12PM (noon),1,1,11,TRUE,4,11063237,24290189,https://www.airbnb.com/rooms/11063237,https://a0.muscache.com/im/pictures/3412ede4-b059-4614-8ef7-ac69382a2105.jpg,,,,
ab-11101974,Banff Rocky Mountain resort,Apartment,Entire home/apt,1/12/18,4-11-19,,51.20014,-115.53559,Alberta,,,,,USD,267.12,267.12,13890,13890,0.486,5,52,55,16,2,1.5,6,1/2/19,80,FALSE,,Strict - Free cancellation for 48 hours,,,,,,,280,7840,1960,,,7,1,4,TRUE,5,11101974,38300192,https://www.airbnb.com/rooms/11101974,https://a0.muscache.com/im/pictures/2436548f-b8e6-40b8-8845-2584571db3fc.jpg?aki_policy=x_large,,,,
ab-19249131,Basement suite in Beautiful Banff,Guest suite,Private room,6/10/17,7-18-17,,51.16850499,-115.5764423,Alberta,,,,,CAD,,,0,0,,0,,,,0,1,2,7/12/17,66,FALSE,,flexible,,,,,,,80,2245,561,Anytime after 3PM,12PM (noon),14,1,8,TRUE,3,19249131,134784370,https://www.airbnb.com/rooms/19249131,https://a0.muscache.com/im/pictures/6edd7e31-5350-4bac-bedd-846858cec483.jpg?aki_policy=x_large,,,,
ab-11147864,Modern Rockies Getaway 2BR/2BA chalet  near Banff,Townhouse,Entire home/apt,2/7/16,10-2-18,Canada,51.08519114,-115.3435381,Alberta,Canmore,,,,CAD,258.87,333.48,37795,48688,0.901,58,146,16,84,2,2,6,9/25/18,100,TRUE,,Moderate - Free cancellation for 48 hours,232,300,77,100,15,20,189,3138,785,After 4PM,11AM,1,165,33,TRUE,5,11147864,57060405,https://www.airbnb.com/rooms/11147864,https://a0.muscache.com/im/pictures/46348ab7-d9e6-4f74-9aa4-c0c9956e75ef.jpg?aki_policy=x_large,,,,
ab-11177132,Studio-sleeps 2 Banff WM Resort,Condominium,Entire home/apt,2/8/16,5-24-19,Canada,51.06992,-115.35898,Alberta,Canmore,,,,USD,233.33,233.33,10500,10500,0.369,14,45,77,0,0,1,2,8/22/18,64,FALSE,,Strict - Free cancellation for 48 hours,,,50,50,,,250,5600,1400,After 4PM,12PM (noon),1,19,10,TRUE,4.7,11177132,19139775,https://www.airbnb.com/rooms/11177132,https://a0.muscache.com/im/pictures/775c0b71-1de8-4b26-9bb7-e222ff2ebc69.jpg?aki_policy=x_large,,,,
ab-11569260,Banff Canmore Lovely Mountain Home,House,Entire home/apt,5/24/17,1-12-19,Canada,51.10240229,-115.3787777,Alberta,Canmore,,,,CAD,130.56,167.65,4439,5700,0.391,4,34,53,35,3,1,5,12/13/18,75,FALSE,,Strict - Free cancellation for 48 hours,378,500,378,500,151,200,461,2328,582,Flexible,12PM (noon),30,2,12,TRUE,5,11569260,23258769,https://www.airbnb.com/rooms/11569260,https://a0.muscache.com/im/pictures/3be2336a-a1b0-4a4f-8293-88b619ab4916.jpg?aki_policy=x_large,,,,
ab-11219425,Gorgeous Studio at WorldMark Canmore-Banff,Villa,Entire home/apt,2/10/16,5-21-19,Canada,51.06859,-115.35963,Alberta,Canmore,,,,USD,114.33,114.33,686,686,0.115,3,6,46,7,0,1,2,12/4/18,91,FALSE,,Strict - Free cancellation for 48 hours,,,,,,,99,2772,693,After 4PM,12PM (noon),1,13,11,TRUE,4.5,11219425,10595328,https://www.airbnb.com/rooms/11219425,https://a0.muscache.com/im/pictures/266f1f2f-e249-4a6c-ada8-7e33d3ed9447.jpg?aki_policy=x_large,,,,
ab-11273743,Canmore-Banff - Studio,Condominium,Entire home/apt,2/13/16,5-22-19,Canada,51.07008,-115.35914,Alberta,Canmore,,,,USD,197.07,197.07,15963,15963,0.669,26,81,40,1,0,1,2,5/8/19,90,FALSE,FALSE,Super Strict 60 days,,,100,100,,,235,3780,945,After 4PM,12PM (noon),1,43,12,TRUE,4.8,11273743,58385754,https://www.airbnb.com/rooms/11273743,https://a0.muscache.com/im/pictures/f576a584-996a-4af4-b8c1-ed11e75572db.jpg?aki_policy=x_large,4884880,,https://www.homeaway.com/vacation-rental/p4884880,https://odis.homeaway.com/odis/listing/e0948ace-7bb5-4feb-bd7e-1e93539f5bf1.c10.jpg
ab-13465231,BANFF - 1BR #1,Condominium,Entire home/apt,6/10/16,5-23-19,Canada,51.06896,-115.35944,Alberta,Canmore,,,,USD,229.15,229.15,19019,19019,0.703,25,83,35,4,1,1,4,5/23/19,90,FALSE,,Super Strict 60 days,,,100,100,,,275,4900,1225,After 4PM,12PM (noon),1,37,12,TRUE,4.7,13465231,58385754,https://www.airbnb.com/rooms/13465231,https://a0.muscache.com/im/pictures/27980628-bc09-43d4-8501-db25d6833c71.jpg?aki_policy=x_large,,,,
ab-13473877,Banff Rocky Mountain Resort 2BR Condo,Condominium,Entire home/apt,3/7/17,5-22-19,,51.18575,-115.55421,Alberta,,,,,USD,116.82,116.82,6425,6425,0.663,4,55,28,39,2,2,6,5/20/19,100,TRUE,,Strict - Free cancellation for 48 hours,,,,,,,120,2772,693,After 4PM,10AM,6,0,2,TRUE,,13473877,52651623,https://www.airbnb.com/rooms/13473877,https://a0.muscache.com/im/pictures/295de864-732b-4132-829a-510390e06236.jpg?aki_policy=x_large,,,,
ab-17933487,Banff Cozy 1 Bedroom + Loft Condo,Condominium,Entire home/apt,3/26/17,9-11-17,,51.18371272,-115.5502116,Alberta,,,,,CAD,,,0,0,,0,,,,2,1,4,9/5/17,97,FALSE,,strict,,,,,21,25,248,6951,1738,4PM - 2AM (next day),11AM,2,0,12,TRUE,,17933487,65790915,https://www.airbnb.com/rooms/17933487,https://a0.muscache.com/im/pictures/fb791f06-538c-4f9a-94d1-d11086cd4ea1.jpg?aki_policy=x_large,,,,
